Artist,Title,Album,Year,Lyrics,Lyrics Link,pos,neu,neg,opp neg,final score
Bruce Springsteen,Blood Brothers,Greatest Hits (1995),1996,"we played king of the mountain out on the end. the world come charging up the hill, and we were women and men. now there's so much that time, time and memory fade away. we got our own roads to ride and chances we gotta take. we stood side by side each one fighting for the other. we said until we died we'd always be blood brothers. . now the hardness of this world slowly grinds your dreams away. making a fool's joke out of the promises we make. and what once seemed black and white turns to so many shades of gray. we lose ourselves in work to do and bills to pay. and it's a ride, ride, ride, and there ain't much cover. with no one running by your side my blood brother. . on through the houses of the dead past those fallen in their tracks. always moving ahead and never looking back. now i don't know how i feel, i don't know how i feel tonight. if i've fallen beneath the wheel, if i've lost or i've gained sight. i don't even know why, i don't know why i made this call. or if any of this matters anymore after all. but the stars are burning bright like some mystery uncovered. i'll keep moving through the dark with you in my heart. my blood brother",https://genius.com/Bruce-springsteen-blood-brothers-lyrics,0.078,0.852,0.07,0.93,0.504
Bruce Springsteen,This Hard Land,Greatest Hits (1995),,"hey there mister, can you tell me what happened to the seeds i've sown. can you give me a reason sir as to why they've never grown. they've just blown around from town to town. till they're back out on these fields. where they fall from my hand. back into the dirt of this hard land. . now me and my sister. from germantown we did ride. we made our bed, sir. from the rock on the mountainside. we been blowin' around from town to town. lookin for a place to stand. where the sun burst through the cloud to fall like a circle. like a circle of fire down on this hard land. . now even the rain it don't come 'round. it don't come 'round here no more. and the only sound at night's the wind. slammin' the back porch door. it just stirs you up like it wants to blow you down. twistin' and churnin' up the sand. leavin' all them scarecrows lyin' face down. facedown in the dirt of this hard land. . from a building up on the hill. i can hear a tape deck blastin' ""home on the range"". i can see them bar-m choppers sweepin' low across the plains. it's me and you frank we're lookin' for lost cattle. our hooves twistin' and churnin' up the sand. we're ridin' in the whirlwind searchin' for lost treasure. way down south of the rio grande. we're ridin' cross that river in the moonlight. up onto the banks of this hard land. . hey frank, won't ya pack your bags. and meet me tonight down at liberty hall. just one kiss from you my brother and we'll ride until we fall. well sleep in the fields, we'll sleep by the rivers. and in the morning we'll make a plan. well, if you can't make it. stay hard, stay hungry, stay alive. if you can. and meet me in a dream of this hard land",https://genius.com/Bruce-springsteen-this-hard-land-lyrics,0.081,0.842,0.076,0.924,0.5025
Bruce Springsteen,Murder Incorporated,Greatest Hits (1995),1995,"bobby's got a gun that he keeps beneath his pillow. out on the street, your chances are zero. take a look around you (come on now). it ain't too complicated. you're messing with murder incorporated. . now you check over your shoulder everywhere that you go. walking down the street, there's eyes in every shadow. you better take a look around you (come on now). that equipment you got is so outdated. you can't compete with murder incorporated. everywhere you look now, murder incorporated. . so you keep a little secret down deep inside your dresser drawer. for dealing with the heat you're feeling out on the killing floor. no matter where you step you feel you're never out of danger. so the comfort that you keep's a gold-plated-snub-nose-thirty-two. i heard that you. . you got a job downtown, man that leaves your head cold. everywhere you look life ain't got no soul. that apartment you live in feels like it's just a place to hide. when you're walking down the street, you won't meet no-one eye to eye. the cops reported you as just another homicide. but i can tell that you were just frustrated. from living with murder incorporated. everywhere you look now, murder incorporated. murder incorporated. . murder incorporated. everywhere you look now, murder incorporated. murder incorporated. murder incorporated. murder incorporated",https://genius.com/Bruce-springsteen-murder-incorporated-lyrics,0.041,0.686,0.273,0.727,0.384
Bruce Springsteen,Blinded by the Light,"Greetings From Asbury Park, N.J.",1973,"madman drummers bummers and indians in the summer with a teenage diplomat. in the dumps with the mumps as the adolescent pumps his way into his hat. with a boulder on my shoulder feelin' kinda older i tripped the. merry-go-round. with this very unpleasing sneezing and wheezing the calliope. crashed to the ground. . some all-hot half-shot was headin' for the hot spot snappin' his fingers clappin' his hands. and some fleshpot mascot was tied into a lover's knot with a whatnot in her hand. and now young scott with a slingshot finally found a tender spot and throws his lover in the sand. and some bloodshot forget-me-not whispers daddy's within earshot save the buckshot turn up the band. . and she was blinded by the light. oh, cut loose like a deuce another runner in the night. blinded by the light. she got down but she never got tight, but she'll make it alright. . some brimstone baritone anti-cyclone rolling stone preacher from the east. he says, ""dethrone the dictaphone, hit it in its funny bone, that's where they expect it least"". and some new-mown chaperone was standin' in the corner all alone watchin' the young girls dance. and some fresh-sown moonstone was messin' with his frozen zone to remind him of the feeling of romance. . yeah, he was blinded by the light. oh, cut loose like a deuce another runner in the night. blinded by the light. he got down but she never got tight, but he's gonna make it tonight. . some silicone sister with her manager's mister told me i got what it takes. she said i'll turn you on sonny, to something strong if you play that song with the funky break. and go-cart mozart was checkin' out the weather chart to see if it was safe to go outside. and little early-pearly came in by her curly-wurly and asked me if i needed a ride. . oh, some hazard from harvard was skunked on beer playin' backyard bombardier. yes and scotland yard was trying hard, they sent some dude with a calling card. he said, do what you like, but don't do it here. well i jumped up, turned around, spit in the air, fell on the ground. asked him which was the way back home. he said take a right at the light, keep goin' straight until night, and then boy, you're on your own. . and now in zanzibar a shootin' star was ridin' in a side car hummin' a lunar tune. yes, and the avatar said blow the bar but first remove the cookie jar we're gonna teach those boys to laugh too soon. and some kidnapped handicap was complainin' that he caught the clap from some mousetrap he bought last night. well i unsnapped his skull cap and between his ears i saw. a gap but figured he'd be all right. . he was just blinded by the light. cut loose like a deuce another runner in the night. blinded by the light. mama always told me not to look into the sights of the sun. woah, but but mama that's where the fun is. . i was blinded. oh mama, oh mama. i was blinded. oh mama, oh mama. i was blinded by the light. i was blinded. i was blinded. i was blinded by the light. i was blinded. i was blinded by the light. i was blinded. i was blinded",https://genius.com/Bruce-springsteen-blinded-by-the-light-lyrics,0.112,0.851,0.037,0.963,0.5375
Bruce Springsteen,Growin' Up,"Greetings From Asbury Park, N.J.",1973,"well i stood stone-like at midnight. suspended in my masquerade. i combed my hair 'til it was just right. and commanded the night brigade. i was open to pain and crossed by the rain. and i walked on a crooked crutch. i strolled all alone through a fallout zone. and came out with my soul untouched. . i hid in the clouded wrath of the crowd. but when they said, ""sit down,"" i stood up. ooh, ooh, growin' up. . the flag of piracy flew from my mast. my sails were set wing to wing. i had a jukebox graduate for first mate. she couldn't sail but she sure could sing. i pushed b-52 and bombed them with the blues. with my gear set stubborn on standing. i broke all the rules, strafed my old high school. never once gave thought to landing. . i hid in the clouded warmth of the crowd. but when they said, ""come down,"" i threw up. ooh, ooh, growin' up. work it back now. . . i took month-long vacations in the stratosphere. and you know it's really hard to hold your breath. i swear i lost everything i ever loved or feared. i was the cosmic kid in full costume dress. well, my feet they finally took root in the earth. but i got me a nice little place in the stars. and i swear i found the key to the universe. in the engine of an old parked car. . i hid in the mother breast of the crowd. but when they said, ""pull down,"" i pulled up. ooh, ooh, growin' up. ooh, ooh, growin' up",https://genius.com/Bruce-springsteen-growin-up-lyrics,0.074,0.811,0.115,0.885,0.4795
Bruce Springsteen,Spirit in the Night,"Greetings From Asbury Park, N.J.",1973,"crazy janey and her mission man were back in the alley tradin' hands. 'long came wild billy with his friend g-man all duded up for saturday night. well billy slammed on his coaster brakes and said anybody wanna go on up to greasy lake. it's about a mile down on the dark side of route eighty-eight. i got a bottle of rose so let's try it. we'll pick up hazy davy and killer joe and i'll take you all out to where the gypsy angels go. they're built like light. . and they dance like spirits in the night (all night) in the night (all night). oh, you don't know what they can do to you. spirits in the night (all night), in the night (all night). stand right up now and let it shoot through you. . well now wild young billy was a crazy cat and he shook some dust out of his coonskin cap. he said, ""try some of this it'll show you where you're at, or at least it'll help you really feel it"". by the time we made it up to greasy lake i had my head out the window and janey's fingers were in the cake. i think i really dug her cause i was too loose to fake. i said, ""i'm hurt,"" she said, ""honey, let me heal it"". and we danced all night to a soul fairy band. and she kissed me just right like only a lonely angel can. . she felt so nice, just as soft as a spirit in the night (all night). in the night (all night), janey don't know what she do to you. like a spirit in the night (all night), in the night (all night). stand right up and let her shoot through me. . . now the night was bright and the stars threw light on billy and davy. dancin' in the moonlight. they were down near the water in a stone mud fight. killer joe gone passed out on the lawn. well now hazy davy got really hurt, he ran into the lake in just his socks and a shirt. me and crazy janey was makin' love in the dirt singin' our birthday songs. janey said it was time to go. so we closed our eyes and said goodbye to gypsy angel row, felt so right. . together we moved like spirits in the night, all night. baby don't know what they can do to you. spirits in the night, all night. stand right up and let it shoot right through you",https://genius.com/Bruce-springsteen-spirit-in-the-night-lyrics,0.09,0.821,0.089,0.911,0.5005
Bruce Springsteen,For You,"Greetings From Asbury Park, N.J.",1973,"princess cards she sends me with her regards. barroom eyes shine vacancy, to see her you gotta look hard. wounded deep in battle, i stand stuffed like some soldier undaunted. to her cheshire smile. i'll stand on file, she's all i ever wanted. but you let your blue walls get in the way of these facts. honey, get your carpetbaggers off my back. you wouldn't even give me time to cover my tracks. you said, ""here's your mirror and your ball and jacks."". but they're not what i came for, and i'm sure you see that too. i came for you, for you, i came for you, but you did not need my urgency. i came for you, for you, i came for you, but your life was one long emergency. and your cloud line urges me, and my electric surges free. crawl into my ambulance, your pulse is getting weak. reveal yourself all now to me girl while you've got the strength to speak. cause they're waiting for you at bellevue with their oxygen masks. but i could give it all to you now if only you could ask. and don't call for your surgeon even he says it's too late. it's not your lungs this time, it's your heart that holds your fate. don't give me money, honey, i don't want it back. you and your pony face and your union jack. well take your local joker and teach him how to act. i swear i was never that way even when i really cracked. didn't you think i knew that you were born with the power of a locomotive. able to leap tall buildings in a single bound ?. and your chelsea suicide with no apparent motive. you could laugh and cry in a single sound. and your strength is devastating in the face of all these odds. remember how i kept you waiting when it was my turn to be the god ?. you were not quite half so proud when i found you broken on the beach. remember how i poured salt on your tongue and hung just out of reach. and the band they played the homecoming theme as i caressed your cheek. they ragged, jagged melody she still clings to me like a leech. but that medal you wore on your chest always got in the way. like a little girl with a trophy so soft to buy her way. we were both hitchhikers but you had your ear tuned to the roar. of some metal-tempered engine on an alien, distant shore. so you, left to find a better reason than the one we were living for. and it's not that nursery mouth i came back for. it's not the way you're stretched out on the floor. cause i've broken all your windows and i've rammed through all your doors. and who am i to ask you to lick my sores. and you should know that's true.... i came for you, for you, i came for you, but you did not need my urgency. i came for you, for you, i came for you, but your life was one long emergency. and your cloud line urges me, and my electric surges free",https://genius.com/Bruce-springsteen-for-you-lyrics,0.105,0.821,0.075,0.925,0.515
Bruce Springsteen,Lost in the Flood,"Greetings From Asbury Park, N.J.",1973,"the ragamuffin gunner is returnin' home like a hungry runaway. he walks through town all alone. ""he must be from the fort,"" he hears the high school girls say. this countryside's burnin' with wolfmen fairies dressed in drag for homicide. they hit and run, plead sanctuary, 'neath the holy stone they hide. they're breakin' beams and crosses with a spastic's reelin' perfection. nuns run bald through vatican halls pregnant, pleadin' immaculate conception. and everybody's wrecked on main street from drinking unholy blood. sticker smiles sweet as gunner breathes deep, his ankles caked in mud. . and i said, ""hey, gunner man, that's quicksand. that's quicksand that ain't mud"". have you thrown your senses to the war. or did you lose them in the flood?. . that pure american brother, dull-eyed and empty-faced. races sundays in jersey in a chevy stock super eight. he rides her low on the hip, on the side he's got bound for glory in red, white and blue flash paint. he leans on the hood telling racin' stories, the kids call him jimmy the saint. well that blaze and noise boy, he's gunnin' that bitch loaded to blastin' point. he rides headfirst into a hurricane and disappears into a point. and there's nothin' left but some blood where the body fell. that is, nothin' left that you could sell. just junk all across the horizon, a real highwayman's farewell. . and i said, ""hey kid, you think that's oil?. man, that ain't oil, that's blood"". i wonder what he was thinking when he hit that storm. or was he just lost in the flood?. . eighth avenue sailors in satin shirts whisper in the air. some storefront incarnation of maria, she's puttin' on me the stare. and bronx's best apostle stands with his hand on his own hardware. everything stops, you hear five quick shots, the cops come up for air. and now the whiz-bang gang from uptown, they're shootin' up the street. whoa, that cat from the bronx starts lettin' loose, but he gets blown right off his feet. oh, and some kid comes blastin' round the corner, but a cop puts him right away. he lays on the street holding his leg screaming something in spanish. still breathing when i walked away. . and somebody said, ""hey man, did you see that?. his body hit the street with such a beautiful thud"". i wonder what the dude was sayin'. or was he just lost in the flood?. well, hey man, did you see that?. lord, those poor cats are sure messed up. i wonder what they were gettin' into. or were they all just lost in the flood?. . were they lost, oh, tell me, tell me, man. were they lost?",https://genius.com/Bruce-springsteen-lost-in-the-flood-lyrics,0.075,0.834,0.091,0.909,0.492
Bruce Springsteen,It's Hard to Be a Saint in the City,"Greetings From Asbury Park, N.J.",1973,"i had skin like leather and the diamond-hard look of a cobra. i was born blue and weathered but i burst just like a supernova. i could walk like brando right into the sun. then dance just like a casanova. with my blackjack and jacket and hair slicked sweet. silver star studs on my duds like a harley in heat. when i strut down the street i could feel its heartbeat. the sisters fell back and said ""don't that man look pretty"". the cripple on the corner cried out ""nickels for your pity"". them gasoline boys downtown sure talk gritty. it's so hard to be a saint in the city. i was the king of the alley, mama, i could talk some trash. i was the prince of the paupers crowned downtown at the beggar's bash. i was the pimp's main prophet i kept everything cool. just a backstreet gambler with the luck to lose. and when the heat came down it was left on the ground. the devil appeared like jesus through the steam in the street. showin' me a hand i knew even the cops couldn't beat. i felt his hot breath on my neck as i dove into the heat. it's so hard to be a saint when you're just a boy out on the street. and the sages of the subway sit just like the living dead. as the tracks clack out the rhythm their eyes fixed straight ahead. they ride the line of balance and hold on by just a thread. but it's too hot in these tunnels you can get hit up by the heat. you get up to get out at your next stop but they push you back down in your seat. your heart starts beatin' faster as you struggle to your feet. then you're outa that hole and back up on the street. and them south side sisters sure look pretty. the cripple on the corner cries out ""nickels for your pity"". and them downtown boys they sure talk gritty. it's so hard to be a saint in the city",https://genius.com/Bruce-springsteen-its-hard-to-be-a-saint-in-the-city-lyrics,0.135,0.774,0.091,0.909,0.522
Bruce Springsteen,Does This Bus Stop at 82nd Street?,"Greetings From Asbury Park, N.J.",1973,"hey bus driver keep the change, bless your children, give them names. don't trust men who walk with canes. drink this and you'll grow wings on your feet. broadway mary, joan fontaine, advertiser on a downtown train. oh, christmas crier bustin' cane, he's in love again. where dock worker's dreams mix with panther's schemes to someday own the rodeo. tainted women in vistavision perform for out-of-state kids at the late show. wizard imps and sweat sock pimps, interstellar mongrel nymphs. oh, rex said that lady left him limp, love's like that (it sure is). oh, queen of diamonds, ace of spades, newly discovered lovers of the everglades. they take out a full page ad in the trades to announce their arrival. and mary lou she found out how to cope, she rides to heaven on a gyroscope. the daily news asks her for the dope. she says, ""man, the dope's that there's still hope"". senorita, spanish rose, wipes her eyes and blows her nose. uptown in harlem she throws a rose to some lucky, young matador",https://genius.com/Bruce-springsteen-does-this-bus-stop-at-82nd-street-lyrics,0.127,0.859,0.014,0.986,0.5565
Bruce Springsteen,Mary Queen of Arkansas,"Greetings From Asbury Park, N.J.",1973,"mary queen of arkansas, it's not too early for dreamin'. the sky is grown with cloud seed sown and a bastard's love can be redeeming. mary, my queen, your soft hulk is reviving. no, you're not too late to desecrate, the servants are just rising. . well, i'm just a lonely acrobat, the live wire is my trade. i've been a shine boy for your acid brat and a wharf rat of your state. mary, my queen, your blows for freedom are missing. you're not man enough for me to hate or woman enough for kissing. the big top is for dreamers, we can take the circus all the way to the border. and the gallows wait for martyrs whose papers are in order. but i was not born to live to die, and you were not born for queenin'. it's not too late to infiltrate, the servants are just leavin'. . mary queen of arkansas, your white skin is deceivin'. you wake and wait to lie in bait and you almost got me believin'. but on your bed, mary, i can see the shadow of a noose. i don't understand how you can hold me so tight and love me so damn loose. . but i know a place where we can go, mary. where i can get a good job and start out all over again clean. i got contacts deep in mexico where the servants have been seen",https://genius.com/Bruce-springsteen-mary-queen-of-arkansas-lyrics,0.093,0.828,0.079,0.921,0.507
Bruce Springsteen,The Angel,"Greetings From Asbury Park, N.J.",1973,"the angel rides with hunchbacked children, poison oozing from his engine. wieldin' love as a lethal weapon, on his way to hubcap heaven. baseball cards poked in his spokes, his boots in oil he's patiently soaked. the roadside attendant nervously jokes as the angel's tires stroke his precious pavement. the interstate's choked with nomadic hordes. in volkswagen vans with full running boards. dragging great anchors, followin' dead-end signs into the sores. the angel rides by humpin' his hunk metal whore. madison avenue's claim to fame in a trainer bra with eyes like rain. she rubs against the weatherbeaten frame and asks the angel for his name. off in the distance the marble dome reflects across the flatlands with a naked feel off into parts unknown. the woman strokes his polished chrome and lies beside the angel's bones",https://genius.com/Bruce-springsteen-the-angel-lyrics,0.141,0.751,0.109,0.891,0.516
Bruce Springsteen,American Skin (41 Shots),High Hopes,2001,"41 shots. and we'll take that ride. across this bloody river. to the other side. 41 shots. cut through the night. you're kneeling over his body in the vestibule. praying for his life. . is it a gun? is it a knife?. is it a wallet? this is your life. it ain't no secret (it ain't no secret). it ain't no secret (it ain't no secret). no secret, my friend. you can get killed just for living in your american skin. . 41 shots. 41 shots. 41 shots. 41 shots. . 41 shots. lena gets her son ready for school. she says, ""on these streets, charles. you've got to understand the rules. if an officer stops you. promise me you'll always be polite. and that you'll never ever run away. promise mama, you'll keep your hands in sight"". . is it a gun? is it a knife?. is it a wallet? this is your life. it ain't no secret (it ain't no secret). it ain't no secret (it ain't no secret). no secret, my friend. you can get killed just for living in your american skin. . 41 shots. 41 shots. 41 shots. 41 shots. . . is it a gun? is it a knife?. is it in your heart? is it in your eyes?. it ain't no secret (it ain't no secret). it ain't no secret (it ain't no secret). it ain't no secret (it ain't no secret). . 41 shots. and we'll take that ride. across this bloody river. to the other side. 41 shots. i got my boots caked in this mud. we're baptized in these waters (we're baptized in these waters). and in each other's blood (and in each other's blood). . is it a gun? is it a knife?. is it a wallet? this is your life. it ain't no secret (it ain't no secret). it ain't no secret (it ain't no secret). no secret my friend. you can get killed just for living in your american skin",https://genius.com/Bruce-springsteen-american-skin-41-shots-lyrics,0.163,0.745,0.092,0.908,0.5355
Bruce Springsteen,Dream Baby Dream,High Hopes,,"dream baby dream. dream baby dream. dream baby dream. come on and dream baby dream. come on and dream baby dream.  . we got to keep the light burning. come on, we got to keep the light burning. come on, we got to keep the light burning. come on, we got to keep the light burning. come on and dream baby dream. we got to keep the fire burning. come on, we got to keep the fire burning. come on, we got to keep the fire burning. come on and dream baby dream.  . come open up your heart. come on and open up your heart. come on and open up your heart. come on dream on, dream baby dream. . come on, we got to keep on dreaming. come on, we got to keep on dreaming. come on, we got to keep on dreaming. come on dream on, dream baby dream. come on darling and dry your eyes. come on baby and dry your eyes. come on baby and dry your eyes. come on dream on, dream baby dream. . yeah i just want to see you smile. now i just want to see you smile. yeah i just want to see you smile. come on dream on, dream baby dream. .  . . . come on dream on, dream on baby. come on dream on, dream on baby. come on dream on, dream on baby. come on dream on, dream baby dream. ah ah ah ah. ah ah ah ah",https://genius.com/Bruce-springsteen-dream-baby-dream-lyrics,0.308,0.667,0.025,0.975,0.6415
Bruce Springsteen,The Wall,High Hopes,,"cigarettes and a bottle of beer. this poem that i wrote for you. this black stone and these hard tears. are all i got left now of you. i remember you in your marine uniform laughing. laughing at your ship out party. i read robert mcnamara says he's sorry. your high boots and striped t-shirt. billy you looked so bad. you and your rock-n-roll band. you were best thing this shit town ever had. now the men who put you here eat with their families. in rich dining halls. and apology and forgiveness. got no place here at all. at the wall. i'm sorry i missed you last year. i couldn't find no one to drive me. if your eyes could cut through that black stone. tell me would they recognize me?. for the living time it must be served, the day goes on. cigarettes and a bottle of beer. skin on black stone. on the ground dog tags and wreaths of flowers. with ribbons red as the blood. red as the blood you spilled in the central highlands mud. limousines rush down pennsylvania avenue. rustling the leaves as they fall. and apology and forgiveness got no place here at all. here at the wall",https://genius.com/Bruce-springsteen-the-wall-lyrics,0.104,0.785,0.11,0.89,0.497
Bruce Springsteen,High Hopes,High Hopes,2013,"monday morning runs to sunday night. screaming slow me down before the new year dies. well it won't take much to kill a loving smile. and every mother with a baby crying in her arms, singing. . give me help, give me strength. give a soul a night of fearless sleep. give me love, give me peace. don't you know these days you pay for everything. got high hopes. i got high hopes. got high hopes. i got high hopes. . coming from the city, coming from the wild. i see a breathless army breaking like a cloud. they're going to smother love, they're going to shoot your hopes. before the meek inherit they'll learn to hate themselves.  . . tell me something now, what's the price. i want to buy some time and maybe live my life. i want to have a wife, i want to have some kids. i want to look in their eyes and know they'll stand a chance",https://genius.com/Bruce-springsteen-high-hopes-lyrics,0.278,0.614,0.109,0.891,0.5845
Bruce Springsteen,Harry's Place,High Hopes,2014,"downtown hipsters drinking up the drug line. down in the kitchen, working in the coal mine. got a special sin, mister, you can't quite confess. messy little problem, maybe baby need a new dress. razor-back diamond you shine too hard. need a hammer help you handle little trouble in your backyard. . bring it on down to harry's place. bring it on down to harry's place. . when harry speaks it's harry's streets, in harry's house it's harry's rules. you don't want to be around, brother, when harry schools. it's harry's car, harry's wife, harry's dogs run harry's town. your blood and money spit shines harry's crown. you don't fuck with harry's money, you don't fuck harry's girls. these are the rules, this is the world. . when you bring it on down to harry's place. bring it on down to harry's place. . you need a little shot of something to improve your health. a taste of that one little weakness you allow yourself. you're looking for the key of that box you locked yourself in. just step up to the line and be one of harry's friends. . shithole on the corner, no light, no sign. nobody on the street except the deaf, dumb, and blind. mayor conner's on the couch, father mcgowan's at the bar. chief horton's at the door checking who the fuck you are. seesaw bobby dressed in drag and mr. nice. carry me into the back room and dim the lights. my arms strapped to the table, a thousand angels spinning up the room. a voice whispers in my ear, ""we do what we must do"". . when we bring it on down to harry's place. bring it on down to harry's place. bring it on down to harry's place. bring it on down to harry's place. nobody knows his number, nobody knows his name. if he didn't exist, it'd all go on just the same",https://genius.com/Bruce-springsteen-harrys-place-lyrics,0.089,0.836,0.076,0.924,0.5065
Bruce Springsteen,Just Like Fire Would,High Hopes,2014,"one night in a motel room. eyes cast like steel. i drank the wine that they left on my table. i knew the morning was too far. . i smoked my last cigarette. i stay only to defy. the night was dark and the land was cold. it's frozen right to the bone. . just like fire would, i burn up. just like fire would. just like fire would, i burn up. . 500 miles i've gone today. tomorrow's 500 more. outside my window the world passes by, it's. stranger than a dream. . just like fire would, i burn up. just like fire would. just like fire would, i burn up. . i go to work and i earn my pay, lord. my sweat it falls to the ground. i see you now but we may never meet again child. the ice is hanging on the door. . one night in a motel room. eyes cast like steel. i drank the wine that they left on my table. i knew the morning was too far. . just like fire would, i burn up. just like fire would. just like fire would, i burn up. just like fire would, i burn up. just like fire would. just like fire would, i burn up",https://genius.com/Bruce-springsteen-just-like-fire-would-lyrics,0.163,0.704,0.134,0.866,0.5145
Bruce Springsteen,Hunter Of Invisible Game,High Hopes,,"i hauled myself up out of the ditch. and built me an ark of gopher wood and pitch. sat down by the roadside and waited on the rain. honey, i am the hunter of invisible game. well i awoke last night to the heavy clicking and clack. and a scarecrow on fire along the railroad tracks. there were empty cities and burning plains. honey, i am the hunter of invisible game. we all come up a little short and we go down hard. these days i spend my time skipping through the dark. through the empires of dust, i chant your name. honey, i am the hunter of invisible game. through the bone yard rattle and black smoke, we rolled on. down into the valley, where the beast has his throne. there i sing my song and i sharpen my blade. honey, i am the hunter of invisible game. strength is vanity and time is illusion. i feel you breathing, the rest is confusion. your skin touches mine, what else to explain. honey, i am the hunter of invisible game. now pray for yourself that you may not fall. when the hour of deliverance comes on us all. when our hope and faith and courage and trust. can rise or vanish like dust into dust. there's a kingdom of love waiting to be reclaimed. i am the hunter of invisible game. . i am the hunter of invisible game. i am the hunter of invisible game",https://genius.com/Bruce-springsteen-hunter-of-invisible-game-lyrics,0.106,0.848,0.046,0.954,0.53
Bruce Springsteen,Down In The Hole,High Hopes,2014,"sun comes every morning, but it ain't no friend. i get dressed and i go back again. the rain it keeps on falling, on twisted bones and dirt. i'm buried to my heart here in this hurt. . the fire keeps on burning, you're waiting in the cold. down in the hole. . dark and bloody autumn, pierces my heart. the memory of your kiss tears me apart. the sky above is turning, the world below's gone gray. i thought that i could turn and walk away. . the fire keeps on burning, you're waiting in the cold. down in the hole. . radio's crackling with the headlines. wind in the phone lines. the sun upon your shoulder. empty city skyline. the day rips apart. a dark and bloody arrow pierced my heart. . i got nothing to hide this sky of sunshine. the things you left behind. i wake to find my city's gone to black. the days just keep on falling. your voice just keeps on calling. i'm going to dig right here until i get you back. . the fires keep on burning, i'm here with you in the cold. down in the hole (down in the hole)",https://genius.com/Bruce-springsteen-down-in-the-hole-lyrics,0.055,0.788,0.157,0.843,0.449
Bruce Springsteen,Human Touch,Human Touch,1992,you and me we were the pretenders. we let it all slip away. in the end what you don't surrender. well the world just strips away. girl ain't no kindness in the face of strangers. ain't gonna find no miracles here. well you can wait on your blessings darlin'. but i got a deal for you right here. i ain't lookin' for prayers or pity. i ain't comin' 'round searchin' for a crutch. i just want someone to talk to. and a little of that human touch. just a little of that human touch. ain't no mercy on the streets of this town. ain't no bread from heavenly skies. ain't nobody drawin' wine from this blood. it's just you and me tonight. tell me in a world without pity. do you think what i'm askin's too much ?. i just want something to hold on to. and a little of that human touch. just a little of that human touch. oh girl that feeling of safety you prize. well it comes with a hard hard price. you can't shut off the risk and pain. without losin' the love that remains. we're all riders on this train. so you been broken and you been hurt. show me somebody who ain't. yeah i know i ain't nobody's bargain. but hell a little touchup. and a little paint.... you might need somethin' to hold on to. when all the answers they don't amount to much. somebody that you can just talk to. and a little of that human touch. baby in a world without pity. do you think what i'm askin's too much ?. i just want to feel you in my arms. and share a little of that human touch...,https://genius.com/Bruce-springsteen-human-touch-lyrics,0.101,0.735,0.164,0.836,0.4685
Bruce Springsteen,I Wish I Were Blind,Human Touch,,i love to see the cottonwood blossom. in the early spring. i love to see the message of love. that the bluebird brings. but when i see you walkin' with him. down along the strand. i wish i were blind. when i see you with your man. i love to see your hair shining. in the long summer's light. i love to watch the stars fill the sky. on a summer night. the music plays you take his hand. i watch how you touch him as you start to dance. and i wish i were blind. when i see you with your man. we struggle here but all our love's in vain. oh these eyes that once filled me with your beauty. now fill me with pain. and the light that once entered here. is banished from me. and this darkness is all baby that my heart sees. and though this world is filled. with the grace and beauty of god's hand. oh i wish i were blind. when i see you with your man,https://genius.com/Bruce-springsteen-i-wish-i-were-blind-lyrics,0.254,0.633,0.113,0.887,0.5705
Bruce Springsteen,57 Channels (and Nothin' On),Human Touch,1992,"i bought a bourgeoise house in the hollywood hills. with a truckload of hundred thousand dollar bills. man came by to hook up my cable tv. we settled in for the night my baby and me. we switched 'round and 'round 'til half-past dawn:. there was fifty-seven channels and nothin' on. . fifty-seven channels and nothin' on. fifty-seven channels and nothin' on. ‎. well now home entertainment was my baby's wish. so i hopped into town for a satellite dish. i tied it to the top of my japanese car. i came home and i pointed it out into the stars. a message came back from the great beyond:. there's fifty-seven channels and nothin' on. . ‎fifty-seven channels and nothin' on. fifty-seven channels and nothin' on. . well we might'a made some friends with some billionaires. we might'a got all nice and friendly if we'd made it upstairs. all i got was a note that said, ""bye-bye, john. our love's fifty-seven channels and nothin' on,"". ‎. ‎fifty-seven channels and nothin' on. fifty-seven channels and nothin' on. . so i bought a .44 magnum, it was solid steel cast. and in the blessed name of elvis well i just let it blast. ‎'til my tv lay in pieces there at my feet. and they busted me for disturbin' the almighty peace. judge said, ""what you got in your defense son?"". ‎""fifty-seven channels and nothin' on,"". . ‎fifty-seven channels and nothin' on. fifty-seven channels and nothin' on. . i can see by your eyes, friend, you're just about gone. fifty-seven channels and nothin' on. fifty-seven channels and nothin' on. fifty-seven channels and nothin' on. fifty-seven channels and nothin' on. fifty-seven channels and nothin' on",https://genius.com/Bruce-springsteen-57-channels-and-nothin-on-lyrics,0.141,0.859,0,1,0.5705
Bruce Springsteen,Pony Boy,Human Touch,,pony boy pony boy. won't you be my pony boy. giddy-up giddy-up giddy-up whoa. my pony boy. . ride with me ride with me. won't you take a ride with me. underneath the starry sky. my pony boy. o'er the hills and through the trees. we'll go riding you and me. . pony boy pony boy. won't you be my pony boy. giddy-up giddy-up giddy-up whoa. my pony boy. . down into the valley deep. 'neath the eaves we will sleep. sky of dreams up above. my pony boy. . pony boy pony boy. won't you be my pony boy. giddy-up giddy-up giddy-up whoa. my pony boy. pony boy pony boy. won't you be my pony boy. giddy-up giddy-up giddy-up whoa. my pony boy,https://genius.com/Bruce-springsteen-pony-boy-lyrics,0.032,0.968,0,1,0.516
