Artist,Title,Album,Year,Lyrics,Lyrics Link,pos,neu,neg,opp neg,final score
Nick Cave and the Bad Seeds,Right Now I'm A-Roaming,B-Sides & Rarities,1997,"when i get home, i'm gunna clean up my house. when i get home, i'm gunna kick out that mouse. when i get home, i'm gunna put things in order. but right now, right right now, right now i'm a-roaming. . when i get home, i'm gunna make that call. when i get home, i'm gunna talk it through. when i get home, i'm gunna straighten it out. but right now, right now, right now i'm a-roaming. . when i get home, i'm gunna give up the booze. when i get home, i'm gunna eat me some food. when i get home, i'm gunna quit them drugs. but right now, right now, right now i'm a-roaming. . when i get home, i'm gunna call my mother. when i get home, i'm gunna cook her some dinner. when i get home, i'm gunna invite my brothers. but right now, right right now, right now i'm a-roaming. . when i get home, i'm gunna see my little boy. when i get home, i'm buy him a little toy. when i get home, he's gunna jump for joy. but right now, right right now, right now i'm a-roaming. . when i get home, i'm gunna unpack my bags. when i get home, i'm gunna waash these dirty rags. when i get home, i'm gunna pack 'em up again. but i'm gunna go, i'm gunna go, i'm gunna go right back roaming",https://genius.com/Nick-cave-and-the-bad-seeds-right-now-im-a-roaming-lyrics,0.04,0.943,0.017,0.983,0.5115
Nick Cave and the Bad Seeds,O'Malley's Bar (Part 1),B-Sides & Rarities,1996,"ahhh oh, my god. oh, my god. they shot him in the mother----ing head. . i am tall and i am thin. of an enviable height. and i've been known to be quite handsome. from a certain angle and a certain light. . well i entered into o'malley's. said, ""o'malley, i have a thirst"". o'malley, he looked right through me. said, ""some other fellow first"". . i knocked on the bar and pointed. to a bottle on the shelf. well, o'malley walked past and scratched his ass. and i twitched and crossed myself. . my hand decided that it had enough. and for a moment it slipped from view. when it returned, my hand had learned. a brand new trick or two. . well the thunder from my big black gun. made all the glasses jangle. when i shot him, i was so handsome. it was the light, man, it was the angle. . ""neighbours!"" i cried, ""friends!"" i screamed. i banged my fist upon the bar. i just shot old o'malley. and my dick felt long and hard. . i am the man who waits for no-one. my aim is straight and true. and i'm marked by darkness and by blood. so don't nobody move!. . well, you know those fish with the swollen lips. that clean the ocean floor. when i looked at poor o'malley's wife. that's exactly what i saw. . i jammed the barrel under her chin. and her eyes bulged just like those nasty little fish. her head, it landed in the sink. with all the dirty dishes. . and her dirty little daughter siobhan. who we all had a little fun with. it seemed a bit unfair that she had to be there. so i thought i'd get her over and done with. . i lept upon her, punching. she stared on in disbelief. looking like the madonna on the church-house wall. painted in whale's blood and banana leaf. . left hook, right hook, left hook, right. she spun round and round. i brought a mighty punch up from the floor. and i lifted her off the ground. . her head caved in like a melon. and my fists were gloved in gore. and i shot counselor caffrey in the back of the head. as he made a run for the door. oh, my god. oh, my god. he just shot him in the mother----ing head",https://genius.com/Nick-cave-and-the-bad-seeds-omalleys-bar-part-1-lyrics,0.131,0.786,0.083,0.917,0.524
Nick Cave and the Bad Seeds,God's Hotel,B-Sides & Rarities,,"everybody's got a room (room). everybody's got a room (room). everybody's got a room. in god's hotel. everybody's got a room (room). you'll never see the sign hanging on the door. saying ""there ain't no rooms available here any more"". everybody's got wings (wings). everybody's got wings (wings). everybody's got wings. in god's hotel. everybody's got wings (wings). you'll never see a sign hanging on the door. saying ""at no time may both feet leave the floor in this hotel any more"". everybody got a harp (harp). everybody got a harp (harp). everybody's got a harp. in god's hotel. everybody's got a harp (harp). you'll never see the sign hanging on the wall. saying ""there ain't no harp playing allowed in here anymore"". everybody holds a hand (hand). everybody holds a hand (holds a hand). everybody holds a hand. in god's hotel. everybody holds a hand (hand). you'll never see a sign hanging on the door. saying ""there's absolutely no hold handing in this hotel anymore"". everybody is blind (blind). everybody is dumb (dumb). everybody's dumb and blind. in god's hotel. everybody is blind (blind). you'll never see a sign hanging on the door. because blind people can't see anyway in that hotel anymore. everybody is deaf (deaf, what?). everybody is deaf (what'd he say?). everybody is deaf. in god's hotel. everybody is deaf. you'll never see a sign hanging on the bathroom wall. saying ""there's no deaf people allowed in here anymore"". everybody plays piano. everybody plays piano. everybody plays piano. in god's hotel. everybody plays piano. you'll never see a sign hanging on the door. everybody got heaven (heaven?). everybody got heaven (heaven?). everybody got heaven. in god's hotel. everybody got heaven (heaven?). you'll never see a sign scribbled on the toilet wall. saying ""rosie will get you heaven, dial 68664""",https://genius.com/Nick-cave-and-the-bad-seeds-gods-hotel-lyrics,0.146,0.792,0.062,0.938,0.542
Nick Cave and the Bad Seeds,I Feel So Good,B-Sides & Rarities,,"well i feel so good i don't know what to do. yeah i feel so good i don't know what to do. well i feel so good i feel like i wanna play with you. . i feel so good i feel like banging my box. i feel so good i feel like banging my box. well if i had me one more shot i believe i'd blow my natural top. oh yeah!. oh yeah!. oh yeah!. oh yeah!. oh yeah!. oh yeah!. oh yeah!. oh yeah!. well i feel so good. . i'm so glad i know what's on your mind. i'm so glad i know what's on your mind. i'm so glad i know what's on your mind. i'm so glad i know what's on your mind. i'm so glad, glad, glad, glad, glad i know what's on your mind. alright now!. oh yeah!. oh yeah!. oh yeah!. oh yeah!. alright!. alright!. oh yeah!. oh yeah!. well i feel so good",https://genius.com/Nick-cave-and-the-bad-seeds-i-feel-so-good-lyrics,0.425,0.575,0,1,0.7125
Nick Cave and the Bad Seeds,What A Wonderful World,B-Sides & Rarities,,"i see trees of green, red roses too. i watch them bloom for me and you. and i think to myself: what a wonderful world. i see skies of blue, clouds of white. the bright blessed day and the dark sacred night. and i think to myself: what a wonderful world. the colors of the rainbow, so pretty in the sky. are also on the faces of the people passing by. i see friends shaking hands, saying: ""how do you do?"". what they're really saying is: ""i love you."". i hear babies cry, i watch them grow. they'll know much more than i'll ever know. and i think to myself: what a wonderful world. yes i think to myself: what a wonderful world",https://genius.com/Nick-cave-and-the-bad-seeds-what-a-wonderful-world-lyrics,0.26,0.705,0.035,0.965,0.6125
Nick Cave and the Bad Seeds,Little Janey's Gone,B-Sides & Rarities,2001,"janey's gone now and she won't be back no more. it was only yesterday i went knocking on her door. now she's gone away. we won't see her no more. . little janey's gone now, janey's gone now. janey's gone now, janey's gone. little janey's gone now, janey's gone now. janey is gone away. oh, yes, she is gone away. oh, man, that's for sure. little janey's gone now, janey's gone now. janey's gone away. . janey's gone, oh people. oh, lord, little janey is gone. she was the only one that we all could depend on. and now she's gone away. we won't see her 'round here no more. . little janey's gone now, janey's gone now. janey's gone now, janey's gone. little janey's gone now, janey's gone now. janey's gone away. oh, yes, she is gone away. oh, man, that's for sure. little janey's gone now, janey's gone now. janey's gone away. janey's gone now and she won't be back no more. . we'll have to find some other place to go and score. cause now she's gone, don't you see. they're gonna to throw way away the key. cause little janey's gone down, janey's gone down. janey's gone down, janey's gone. little janey's gone down, janey's gone down. janey's gone away",https://genius.com/Nick-cave-and-the-bad-seeds-little-janeys-gone-lyrics,0.08,0.92,0,1,0.54
Nick Cave and the Bad Seeds,The Mercy Seat (Acoustic Version),B-Sides & Rarities,1990,"interpret signs and catalogue. a blackened tooth, a scarlet fog. the walls are bad. black, bottom kind. they are the sick breath at my hind. they are the sick breath at my hind. they are the sick breath at my hind. they are the sick breath gathering at my hind. . i hear stories from the chamber. how christ was born into a manger. and like some ragged stranger. died upon the cross. and might i say it seems so fitting in its way. he was a carpenter by trade. or at least that's what i'm told. . i tatooed e.v.i.l. across it's brother's fist. that filthy five. they did nothing to challenge or resist. in heaven his throne is made of gold. the ark of his testament is stowed. a throne from which i'm told. all history does unfold. down here it's made of wood and wire. and my body is on fire. and god is never far away. . into the mercy seat i climb. my head is shaved, my head is wired. and like the moth that tries. to enter the bright eye. so i go shuffling out of life. just to hide in death awhile. and anyway i never lied. . my kill-hand is called e.v.i.l. wears a wedding band that's g.o.o.d. `tis a long-suffering shackle. collaring all that rebel blood. . and the mercy seat is-a waiting. and i think my head is-a burning. in a way i'm yearning. to be done with all this measuring of truth. an eye for an eye. and a tooth for a tooth. and anyway i told the truth. and i'm not afraid to die. and the mercy seat is-a burning. and i think my head is-a glowing. and in a way i'm hoping. to be done with all this weighing up of truth. an eye for an eye. and a tooth for a tooth. and anyway i told the truth. and i'm not afraid to die. and the mercy seat is-a glowing. and i think my head is smoking. and in a way i'm hoping. to be done with all these looks of disbelief. an eye for an eye. and a tooth for a tooth. and anyway there was no prrof. nor a motive why. and the mercy seat is-a melting. and i think my blood is-a boiling. and in a way i'm spoiling. all the fun with all this consequence of truth. an eye for an eye. and a tooth for a tooth. and anyway i told the truth. and i'm not afraid to die",https://genius.com/Nick-cave-and-the-bad-seeds-the-mercy-seat-acoustic-version-lyrics,0.144,0.782,0.074,0.926,0.535
Nick Cave and the Bad Seeds,There's No Night Out in the Jail,B-Sides & Rarities,,well you dream of blondes and you dream of beer. and life gets terribly stale. it's dead in the morgue but it's deader in here. there's no night out in the jail. the fellas i knew must all miss me now. i guess i better come clean. i'm sweating it out in the boot me boys. an un-paying guest of the queen. well this prison life sure suits me fine. i lead a decent life. at last me days are organized. outside it's nothing but strife. . well you dream of blondes and you dream of beer. and life gets terribly stale. it's dead in the morgue but it's deader in here. there's no night out in the jail. me cobbers inside are just normal blokes. who lead rather colorful lives. like breaking and entering and stealing cars. and just not supporting their wives. well some blokes just like collecting things. and some like guzzling beer. well some blokes just can't resist a fight. and some keep getting ideas. . well you dream of blondes and you dream of beer. and life gets terribly stale. it's dead in the morgue but it's deader in here. there's no night out in the jail. i'm working the farm it's a healthy life. i jump outta bed with a spring. the tukka's not bad i get lots of sleep. so who'd wanna change with the king?. no unemployment scares me now. and even when i am tired. i know i'm on a cushy job. for sure i can never be fired. . and you dream of blondes and you dream of beer. and life gets terribly stale. it's dead in the morgue but it's deader in here. there's no night out in the jail. me creditors just don't annoy me now. me wife has to get off my back. me mother-in-law had to drown herself. who said the outlook is black?. nothing now can worry me. behind these prison walls. just like a bull of pedigree. i'm locked up at night in the stalls. . well you dream of blondes and you dream of beer. and life gets terribly stale. it's dead in the morgue but it's deader in here. there's no night out in the jail,https://genius.com/Nick-cave-and-the-bad-seeds-theres-no-night-out-in-the-jail-lyrics,0.182,0.609,0.209,0.791,0.4865
Nick Cave and the Bad Seeds,King Kong Kitchee Ki-Mi-O,B-Sides & Rarities,1996,"(can you turn me up a bit?). king kong kitchee kitchee ki-mi-o . . well frog went a-courtin' and he did ride. with a sword and a pistol by his side. and he rode 'til he came to miss mouse's door. and then he knelt right down upon the floor. he said, ""little miss mouse, will you marry me. way down yonder in the hollow tree. with an owl and a bat and a bumblebee?"". (shoop shoop, shoop shoop). . miss mouse had suitors, three or four. and they came rushing through the door. well they grabbed miss mouse and began to fight. in the hollow tree; it was a terrible night. yeah, ""little miss mouse, will you marry me. way down yonder in the hollow tree. with an owl and a bat and a bumblebee?"". yeah! yeah!. . mr frog threw her suitors to the floor. and with his sword and his pistol he killed them all. and they went to the vicar the very next day. and they left on their honeymoon right away. oh glory, glory, glory be. way down yonder in the hollow tree. with an owl and a bat and a bumblebee",https://genius.com/Nick-cave-and-the-bad-seeds-king-kong-kitchee-ki-mi-o-lyrics,0.098,0.814,0.088,0.912,0.505
Nick Cave and the Bad Seeds,O'Malley's Bar (Part 3),B-Sides & Rarities,1996,"well, i caught my eye in the mirror. and gave it a long and loving inspection. ""there stands some kind of man,"" i roared. and there did, in the reflection. . my hair combed back like a raven's wing. my muscles hard and tight. and curling from the business end of my gun. was a query-mark of cordite. . well i spun to the left and i spun to the right. and i spun to the left again. ""well, fear me! fear me! fear me!"". no one did cause they were dead. huh, oh, my god. . and then there came the police sirens wailing. and a bullhorn squelched and blared. ""drop your weapons and come out. with your hands in the air!"". . well, i checked the chamber of my gun. saw one final bullet left. and my hand looked almost human. as i raised it to my head. . ""drop your weapons and come out!. keep your hands above your head!"". i took one long hard think about dying. and did exactly what they said. . there must have been fifty cops out there. in a circle around o'malley's bar. ""don't shoot,"" i cried, ""i'm a man unarmed!"". so they put me in the car. . and they sped me away from that terrible scene. and i glanced out of the window. saw o'malley's bar, saw the cops and the cars. and i started counting on my fingers. . one, two, three, four. oh my god. o'malley's bar. o'malley's bar. o'malley's bar. o'malley's bar. o'malley's bar. o'malley's bar. o'malley's bar. o'malley's bar. o'malley's bar. o'malley's bar. oh my god. well, you know those fish with the swollen lips. that clean the ocean floor. when i looked at poor old o'malley's wife. well that's exactly what i saw. ""i have no free will"", i sang. and i flew about the murder. mrs. richard holmes, she screamed —. you really should have heard her. well, i sang and i laughed, i howled and i wept. i panted like a pup. i blew a hole in mrs. richard holmes. and her husband stupidly stood up. as he screamed, ""you are an evil man!"". and i paused a while to wonder. ""if i have no free will then how can i. be morally culpable?"" i wonder. and with blazing wings i neatly aimed. blew his head completely off. and i turned my gun on the bird-like mr. brooks. i thought of saint francis and his sparrows. and as i shot down the youthful richardson. it was sebastian i thought of, and his arrows. i said, ""i want to introduce myself. and i am glad that all you came"". and i leapt upon the bar. and i shouted down my name",https://genius.com/Nick-cave-and-the-bad-seeds-omalleys-bar-part-3-lyrics,0.112,0.744,0.143,0.857,0.4845
Nick Cave and the Bad Seeds,Deanna (Acoustic Version),B-Sides & Rarities,1990,(o deanna) oh happy days. o deanna. sweet deanna!. o deanna. you know you are my friend. yeah o deanna and i ain't down here for your money. i ain't down here for your love. i ain't down here for your love or money. i'm down here for your soul. (oh happy days) oh happy days. (oh happy days) oh happy days. (oh happy days) oh happy days. (oh happy days). no carpet on the floor. and the winding cloth holds many moths. around your ku klux furniture. i cum a deaths-head in your frock. i ain't down here for your love. i ain't down here for your love or money. i'm down here for your soul. (oh happy days) oh happy days. (oh happy days) oh happy days. (oh happy days) oh happy days. (oh happy days). when jesus wash (when jesus wash). when jesus wash (when jesus wash). when jesus wash (when jesus wash). he washed my tears away. (oh happy days) oh happy days. he taught me how to walk every day. every day. he taught me how to walk every day. every day (night and day). (oh happy days) oh happy days. (oh happy days) oh happy days. oh deanna. oh deanna. oh deanna. oh deanna. no carpet on the floor. and the winding cloth holds many moths. around your ku klux furniture. i cum a deaths-head in your frock. i ain't down here for your love. i ain't down here for your love or money. i'm down here for your soul,https://genius.com/Nick-cave-and-the-bad-seeds-deanna-acoustic-version-lyrics,0.341,0.639,0.019,0.981,0.661
Nick Cave and the Bad Seeds,Knoxville Girl,B-Sides & Rarities,1996,"i met a little girl in knoxville. a town we all know well. and every sunday evening. in her home i'd dwell. we went to take an evening walk. about a mile from town. i picked a stick up off the ground. and i knocked that fair girl down. . she fell down on her bended knees. for mercy, she did cry. ""oh, willy, dear, don't kill me yet. i'm unprepared to die"". she never spoke another word. i only beat her more. until the ground around me. with her blood did flow. . i took her by her golden curls. and i dragged her 'round and 'round. throwing her into the river. that flows from knoxville town. go down, go down, you knoxville girl. with your dark and roving eyes. go down, go down, you knoxville girl. you can never be my bride. . i started back to knoxville. got there about midnight. my mother, she was worried. she woke up in a fright. saying, ""dear son, what have you done. to bloody up your clothes?"". i told my anxious mother. that i was bleeding in my nose. . i called for me a candle. and i called for me a bed. and i called for me a handkerchief. to bind my aching head. i rolled and thrashed the whole night through. all horrors i did see. the devil stood at the foot of my bed. pointing his finger at me. . they carried me down to knoxville. and put me in a cell. my friends all tried to get me out. but none could grow my bail. i'm here to waste my life away. down in this dirty old jail. because i murdered that knoxville girl. the girl i loved so well",https://genius.com/Nick-cave-and-the-bad-seeds-knoxville-girl-lyrics,0.075,0.818,0.107,0.893,0.484
Nick Cave and the Bad Seeds,Rainy Night in Soho,B-Sides & Rarities,1992,"i've been loving you a long time. down all the years, down all the days. and i've cried for all your troubles. smiled at your funny little ways. we watched our friends grow up together. and we saw them as they fell. some of them fell into heaven. and some of them fell into hell. i took shelter from a shower. and i stepped into your arms. on a rainy night in soho. the wind was whistling all its charms. i sang you all my sorrows. and you told me all your joys. whatever happened to that old song. to all those little girls and boys. those little girls and boys. now the song is nearly over. we may never find out what it means. but there's a light i hold before me. and you're the measure of my dreams. the measure of my dreams",https://genius.com/Nick-cave-and-the-bad-seeds-rainy-night-in-soho-lyrics,0.142,0.796,0.062,0.938,0.54
Nick Cave and the Bad Seeds,Tower of Song,B-Sides & Rarities,,"tower song. i'm a singer in the tower of song. ok, now. 1, 2, 3, 4. well my friends are gone and my hair is grey. i ache in the places i used to play. and i'm crazy for love but i'm not coming on. i'm paying my rent everyday in the tower of song. i said to leonard cohen: how lonely does it get?. leonard cohen hasn't answered me yet. but i can hear him coughing all night long. a million floors above me in the tower of song. i was born like this, i had no choice. i was born like this, with a golden voice. twenty-seven angels from the great beyond. well they tied me to this table right here in the tower of song. you can stick your needles in a voodoo doll. i'm sorry baby, but it don't look like me at all. i'm standing by the window where the light is strong. they don't let a woman kill you in the tower of song. i've grown bitter, bitter, of this you may be sure:. the rich, the rich have got channels in the bedrooms of the poor. and there's a mighty judgement but it won't be long, but i may be wrong. you see, you hear these funny voices in the tower of song - oh yeah -. the guitar, the bass, the drums, so nice every hour in the tower of song. i see you standing on the other side. i don't know how the river got so wide. but i loved you, baby, way back when. all the bridges are burning that we might have crossed. but i feel so close to everything that we lost. but i'll never have to lose you again, tower of song. i bid you farewell, i don't know when i'm back. they're moving us tomorrow to that tower down the track. but you'll be hearing from me, baby, long after i'm gone. i'm speaking to you sweetly from a window in the tower of song. now you can say that i've grown bitter, of this you can be sure:. the rich have got channels in the bedrooms of the poor. and there's a mighty judgement but it won't take long, i may be wrong",https://genius.com/Nick-cave-and-the-bad-seeds-tower-of-song-lyrics,0.176,0.728,0.095,0.905,0.5405
Nick Cave and the Bad Seeds,O'Malley's Bar (Part 2),B-Sides & Rarities,1996,"oh, my god. oh yeah, oh yeah. oh yeah, i said oh yeah. . ""i have no free will,"" i sang. as i flew about the murder. mrs. richard holmes, she screamed. well, you really should have heard her. . i sang and i laughed, i howled and i wept. i panted and i squealed. i blew a hole in mrs. richard holmes. who used her husband as a shield. . he screamed, ""you are an evil man"". and i paused a while to wonder. if i have no free will then how can i. be morally culpable, i wonder?. . i shot richard holmes in the stomach. i said, ""it felt good to take your life"". i'm not sure, but i think he thanked me. as he lay down next to his wife. . ""it's nice to be nice,"" i replied to him. and he gave a little cough. ""yeah, it's nice to be nice"" and i neatly aimed. and blew his head completely off. . i've lived in this town for thirty years. and to no one i am a stranger. and i put new bullets in my gun. chamber upon chamber. . when i turned my gun on the bird-like mr. brooks. i thought of saint francis and his sparrows. and as i shot down the youthful richardson. it was sebastian i thought of and his arrows. . oooh mmmm ohhhh. oh my god, oh my god. he shot him in the fu---ing head. . i said, ""i want to introduce myself. and i'm glad that all you came"". and i lept upon the bar. and i shouted out my name. . well, jerry bellows, he hugged his stool. closed his eyes and shrugged and laughed. and with an ashtray as big as a really bloody big brick. i split his skull in half. . ""this hurts me more than it hurts you,"" i said. and i sat on the bar and cried. and for a strange moment, no one moved or spoke. they all sat like that for a while. . ""it's nice to be nice,"" i said again. well it is, and that's a fact. i smiled at henry davenport. i think henry davenport smiled back. . well, from the position i was sitting. the strangest thing i ever saw. the bullet entered through the top of henry's chest. and blew his bowels out on the floor. . well i floated down the counter. showing no remorse. i shot a hole in kathleen carpenter. recently divorced. . the remorse i felt, the remorse i had. clung to everything. from the raven's hair upon my head. to the feathers on my wings. . ""life is grand,"" i shouted. ""but death is just the best!"". and i glided through the bodies. and killed the fat man vincent west. . who sat quietly in his chair. a grown man become a child. and i raised the gun up to his head. executioner-style. . he made no attempt to resist. so fat and dull and lazy. ""did you know i live in your street?"" i cried. and he looked at me like i was crazy. . ""oh,"" he said, ""i had no idea"". he grew as quiet as a mouse. and the roar of the pistol when it went off. near blew that roof right off the house. ohhhhh uh huh ugh. oh my god, oh my god. he shot him in the fu---ing head",https://genius.com/Nick-cave-and-the-bad-seeds-omalleys-bar-part-2-lyrics,0.152,0.694,0.154,0.846,0.499
Nick Cave and the Bad Seeds,City of Refuge (Acoustic Version),B-Sides & Rarities,1990,"you better run (you better run). yes, you better run (to the city of refuge). you better run (you better run). yes, you better run (to the city of refuge). you better run to the city of refuge. . you stand before your maker. in a state of shame. because your robes are covered in mud. while you kneel at the feet. of a woman of the street. the gutters will run with blood. they will run with blood. . you better run (you better run). yes, you better run (to the city of refuge). you better run (you better run). yes, you better run (to the city of refuge). you better run to the city of refuge. . in the days of madness. my brother, my sister. when you're dragged toward the hell-mouth. you will beg for the end. but there ain't gonna be one, friend. for the grave will spew you out. it will spew you out. . you better run (you better run). yes, you better run (to the city of refuge). you better run (you better run). yes, you better run (to the city of refuge). you better run to the city of refuge. . you'll be working in the darkness. against your fellow man. and you'll find you're called to come forth. and you'll scrub and you'll scrub. but the trouble is, bud. the blood it won't wash off. no, it won't wash off. . you better run (you better run). yes, you better run (to the city of refuge). you better run (you better run). yes, you better run (to the city of refuge). you better run to the city of refuge. you better run (you better run). yes, you better run (to the city of refuge). you better run (you better run). yes, you better run (to the city of refuge). you better run to the city of refuge. you better run, you better run. you better run to the city of refuge. you better run, you better run. you better run and run and run. you better run to the city of refuge",https://genius.com/Nick-cave-and-the-bad-seeds-city-of-refuge-acoustic-version-lyrics,0.364,0.605,0.031,0.969,0.6665
Nick Cave and the Bad Seeds,Where the Wild Roses Grow - Original Guide Vocal Version,B-Sides & Rarities,2005,"they call me the wild rose. but my name was elisa day. why they call me it i do not know. for my name was elisa day. . from the first day i saw her i knew she was the one. she stared in my eyes and smiled. for her lips were the colour of the roses. that grew down the river, all bloody and wild. . when he knocked on my door and entered the room. my trembling subsided in his sure embrace. he would be my first man, and with a careful hand. he wiped at the tears that ran down my face. . they call me the wild rose. but my name was elisa day. why they call me it i do not know. for my name was elisa day. . on the second day i brought her a flower. she was more beautiful than any woman i'd seen. i said, ""do you know where the wild roses grow. so sweet and scarlet and free?"". . on the second day he came with a single red rose. said: ""will you give me your loss and your sorrow"". i nodded my head, as i lay on the bed. he said, ""if i show you the roses, will you follow?"". . they call me the wild rose. but my name was elisa day. why they call me it i do not know. for my name was elisa day. . on the third day he took me to the river. he showed me the roses and we kissed. and the last thing i heard was a muttered word. as he knelt (stood smiling) above me with a rock in his fist. . on the last day i took her where the wild roses grow. and she lay on the bank, the wind light as a thief. and i kissed her goodbye, said, ""all beauty must die"". and lent down and planted a rose between her teeth. . they call me the wild rose. but my name was elisa day. why they call me it i do not know. for my name was elisa day",https://genius.com/Nick-cave-and-the-bad-seeds-where-the-wild-roses-grow-original-guide-vocal-version-lyrics,0.11,0.844,0.046,0.954,0.532
Nick Cave and the Bad Seeds,O'Malley's Bar (Reprise),B-Sides & Rarities,1996,"oh my god. fuck, fuck, oh fuck. oh fuck, oh fuck, oh fuck. oh my god, oh my god. oh my god, oh my god. he's shot him in the mother****ing head!. look at that woman. she's six foot six. oh my god, she's six foot ****ing six. oh my god, oh my god. she's six foot ****ing six",https://genius.com/Nick-cave-and-the-bad-seeds-omalleys-bar-reprise-lyrics,0.202,0.542,0.256,0.744,0.473
Nick Cave and the Bad Seeds,More News from Nowhere,"Dig, Lazarus, Dig!!!",2008,"i walk into the corner of my room. see my friends in high places. i don't know which is which or who is whom. they've stolen each other's faces. janet is there with her high head and hair. full of bedroom feathers. janet is known to make dead men groan. in any kind of weather. i crawl over to her. i say hey baby. i say hey janet. you are the one, you are the sun. and i'm your dutiful planet. but she ain't down with any of that. cause she's heard that shit before. and i say uh huh, oh yeah you're right. cause i see betty x standing by the door. with more news from nowhere. yeah more news from nowhere. and it's getting strange in here. yeah it's getting stranger every year. more news from nowhere. yeah more news from nowhere. alright now. now betty x is like betty y minus that fatal chromosome. her hair is like the wine dark sea in which sailors come home. i say hey baby i say hey betty x. i lean close up to her throat. this light you are carrying is like a lamp. hanging from a distant boat. it is my light says betty x. betty x says this light ain't yours. and so much wind blew through her words. that i went rolling down the hall. for more news from nowhere. more news from nowhere, uh huh huh. and it's strange in here. yeah it gets stranger every year. more news from nowhere. yeah more news from nowhere, uh huh huh. i turn another corner. i go down a corridor. and i see this guy. he must be about one hundred foot tall. and he only has one eye. he asks me for my autograph. i write nobody and then. i wrap myself up in my woolly coat. and i blind him with my pen. cause someone must have stuck something in my drink. everything's getting strange lookin'. half the people have turned into squealing pigs. the other half are cooking. well let me out of here i cried. and i went pushing past. and i saw miss polly singing with some girls. i cried, ""strap me to the mast"". for more news from nowhere. yeah more news from nowhere, uh huh huh. it's getting strange in here. and it gets stranger every year. more news from nowhere. yeah more news from nowhere. well then a black girl with no clothes on. she danced across the room. we charted the progress of the planets. around that boogie woogie moon. i called her my nubian princess. gave her some sweet back fatass jive. spent the next seven years between her legs. a-pining for my wife. but then by and by it all went wrong. i fell washed up on a shore. she stared down at me from up in the storm. and i sopped up on the floor. for more news from nowhere. yeah more news from nowhere uh huh huh. and don't it make you feel alone. don't it make you wanna get right on home. more news from nowhere. more news from nowhere, let me hear it now. well here comes elena with two black eyes. she's given herself a transfusion. she's filled herself with panda blood. to avoid all the confusion. i say the sun rises and falls with you. and various things about love. but a rising violence in me cuts all my circuits off. well elena she starts screaming. her cheeks are full of psychotropic leaves. her extinction was nearly absolute. when she turned her back on me. for more news from nowhere. i said more news from nowhere. and it's getting strange in here. yeah it gets stranger every year. more news from nowhere. yeah more news from nowhere. alright. alright. i bump and crash into deanna. hanging pretty in the door frame. all the horrors that have befallen me. well deanna is to blame. every time i see you baby. you make me feel so unalone. and i wipe my face into her dress. long after she'd gone home. with more news from nowhere. yeah more news from nowhere. and don't it make you feel alone. yeah and don't it make you wanna get right back home. more news from nowhere. yeah more news from nowhere. alright. and don't it make you feel so sad. don't the blood rush to your feet. to think that everything you do today. tomorrow is obsolete. technology and women. and little children too. don't it make you feel blue. don't it make you feel blue. for more news from nowhere. with more news from nowhere. don't it make you feel alone. yeah and don't it make you wanna get right back home. more news from nowhere. yeah more news from nowhere. one last time. well i gotta say. yeah i gotta say. goodbye. goodbye. goodbye",https://genius.com/Nick-cave-and-the-bad-seeds-more-news-from-nowhere-lyrics,0.103,0.787,0.111,0.889,0.496
