Artist,Title,Album,Year,Lyrics,Lyrics Link,pos,neu,neg,opp neg,final score
Leonard Cohen,A Singer Must Die,New Skin for the Old Ceremony,1974,"now the courtroom is quiet, but who will confess. is it true you betrayed us? the answer is yes. then read me the list of the crimes that are mine. i will ask for the mercy that you love to decline. and all the ladies go moist, and the judge has no choice. a singer must die for the lie in his voice. and i thank you, i thank you for doing your duty. you keepers of truth, you guardians of beauty. your vision is right, my vision is wrong. i'm sorry for smudging the air with my song. la, la, la.... oh, the night it is thick, my defences are hid. in the clothes of a woman i would like to forgive. in the rings of her silk, in the hinge of her thighs. where i have to go begging in beauty's disguise. oh goodnight, goodnight, my night after night. my night after night, after night, after night, after night. i am so afraid that i listen to you. your sun glassed protectors they do that to you. it's their ways to detain, their ways to disgrace. their knee in your balls and their fist in your face. yes and long live the state by whoever it's made. sir, i didn't see nothing, i was just getting home late. la, la, la...",https://genius.com/Leonard-cohen-a-singer-must-die-lyrics,0.17,0.708,0.122,0.878,0.524
Leonard Cohen,There Is a War,New Skin for the Old Ceremony,1974,"there is a war between the rich and poor. a war between the man and the woman. there is a war between the ones who say there is a war. and the ones who say that there isn't. why don't you come on back to the war, that's right, get in it. why don't you come on back to the war, it's just beginning. well i live here with a woman and a child. the situation makes me kind of nervous. yes, i rise up from her arms, she says ""i guess you call this love. i call it service"". why don't you come on back to the war, don't be a tourist. why don't you come on back to the war, before it hurts us. why don't you come on back to the war, let's all get nervous. you cannot stand what i've become. you much prefer the gentleman i was before. i was so easy to defeat, i was so easy to control. i didn't even know there was a war. why don't you come on back to the war, don't be embarrassed. why don't you come on back to the war, you can still get married. there is a war between the rich and poor. a war between the man and the woman. there is a war between the left and right. a war between the black and white. a war between the odd and the even. why don't you come on back to the war, pick up your tiny burden. why don't you come on back to the war, let's all get even. why don't you come on back to the war, can't you hear me speaking?",https://genius.com/Leonard-cohen-there-is-a-war-lyrics,0.076,0.639,0.286,0.714,0.395
Leonard Cohen,I Tried to Leave You,New Skin for the Old Ceremony,1974,"i tried to leave you, i don't deny. i closed the book on us, at least a hundred times. i'd wake up every morning by your side. the years go by, you lose your pride. the baby's crying, so you do not go outside. and all your work it's right before your eyes. goodnight, my darling, i hope you're satisfied. the bed is kind of narrow, but my arms are open wide. and here's a man still working for your smile",https://genius.com/Leonard-cohen-i-tried-to-leave-you-lyrics,0.152,0.788,0.06,0.94,0.546
Leonard Cohen,Why Don't You Try?,New Skin for the Old Ceremony,1974,"why don't you try to do without him?. why don't you try to live alone?. do you really need his hands for your passion?. do you really need his heart for your throne?. do you need his labor for your baby?. do you need his beast for the bone?. do you need to hold a leash to be a lady?. i know you're gonna make it, make it on your own. why don't you try to forget him?. just open up your dainty little hand. you know this life is filled with many sweet companions. many satisfying one-night stands. do you want to be the ditch around a tower?. do you want to be the moonlight in his cave?. do you want to give your blessing to his power. as he goes whistlin' past his daddy, past his daddy's grave?. i'd like to take you to the ceremony. well, that is if i remember the way. you see jack and jill, they're gotta join their misery. and i'm afraid it's time for everyone to pray. you can see they've finally taken cover. they're willing, yeah they're willing to obey. their vows are difficult, they're for each other. so let nobody put a loophole, a loophole in their way",https://genius.com/Leonard-cohen-why-dont-you-try-lyrics,0.127,0.836,0.036,0.964,0.5455
Leonard Cohen,Leaving Green Sleeves,New Skin for the Old Ceremony,1974,"alas, my love, you did me wrong. to cast me out discourteously. for i have loved you so long. delighting in your very company. now if you intend to show me disdain. don't you know it all the more enraptures me. for even so i still remain your lover in captivity. green sleeves, you're all alone. the leaves have fallen, the men have gone. green sleeves, there's no one home. not even the lady green sleeves. i sang my songs, i told my lies. to lie between your matchless thighs. and ain't it fine, ain't it wild. to finally end our exercise. then i saw you naked in the early dawn. oh, i hoped you would be someone new. i reached for you but you were gone. so lady i'm going too. green sleeves, you're all alone. the leaves have fallen, the men are gone. green sleeves, you're all alone. the leaves have fallen, the men have all gone home. green sleeves, it's so easily done. leaving the lady green sleeves",https://genius.com/Leonard-cohen-leaving-green-sleeves-lyrics,0.089,0.776,0.135,0.865,0.477
Leonard Cohen,Come Healing,Old Ideas,2002,"o gather up the brokenness and bring it to me now. the fragrance of those promises you never dared to vow. the splinters that you carry, the cross you left behind. come healing of the body. come healing of the mind. and let the heavens hear it, the penitential hymn. come healing of the spirit. come healing of the limb. . behold the gates of mercy in arbitrary space. and none of us deserving, the cruelty or the grace. o solitude of longing where love has been confined. come healing of the body. come healing of the mind. o see the darkness yielding, that tore the light apart. come healing of the reason. come healing of the heart. . o troubled dust concealing, an undivided love. the heart beneath is teaching to the broken heart above. o let the heavens falter and let the earth proclaim:. come healing of the altar. come healing of the name. . o longing of the branches to lift the little bud. o longing of the arteries to purify the blood. and let the heavens hear it, the penitential hymn. come healing of the spirit. come healing of the limb. o let the heavens hear it, the penitential hymn. come healing of the spirit. come healing of the limb",https://genius.com/Leonard-cohen-come-healing-lyrics,0.139,0.795,0.066,0.934,0.5365
Leonard Cohen,Darkness,Old Ideas,2012,i caught the darkness. it was drinking from your cup. i caught the darkness. i'm drinking from your cup. i said: is this contagious?. you said: just drink it up. . i got no future. i know my days are few. the present's not that pleasant. just a lot of things to do. i thought the past would last me. but the darkness got that too. . i should have seen it coming. it was right behind your eyes. you were young and it was summer. i just had to take a dive. winning you was easy. but darkness was the prize. . i don't smoke no cigarette. i don't drink no alcohol. i ain't had much loving yet. but that's always been your call. hey i don't miss it baby. i got no taste for anything at all. . i used to love the rainbow. and i used to love the view. i loved the early morning. i'd pretend that it was new. but i caught the darkness baby. and i got it worse than you. . i caught the darkness. it was drinking from your cup. i caught the darkness. i'm drinking from your cup. i said: is this contagious?. you said: just drink it up,https://genius.com/Leonard-cohen-darkness-lyrics,0.139,0.695,0.166,0.834,0.4865
Leonard Cohen,Going Home,Old Ideas,2012,"i'd love to speak with leonard. he's a sportsman and a shepherd. he's a lazy bastard. living in a suit. but he does say what i tell him. even though it isn't welcome. he just doesn't have the freedom. to refuse. he will speak these words of wisdom. like a sage, a man of vision. though he knows he's really nothing. but the brief elaboration of a tube. going home without my sorrow. going home sometime tomorrow. going home to where it's better. than before. going home without my burden. going home behind the curtain. going home without this costume. that i wore. he wants to write a love song. an anthem of forgiving. a manual for living. with defeat. a cry above the suffering. a sacrifice recovering. but that isn't what i need him. to complete. i want him to be certain. that he doesn't have a burden. that he doesn't need a vision. that he only has permission. to do my instant bidding which is to. say what i have told him to repeat. going home without my sorrow. going home sometime tomorrow. going home to where it's better than before. going home without my burden. going home behind the curtain. going home without the costume that i wore. i'm going home without my sorrow. going home sometime tomorrow. going home to where it's better than before. going home without my burden. going home behind the curtain. going home without this costume that i wore. i love to speak with leonard. he's a sportsman and a shepherd. he's a lazy bastard living in a suit",https://genius.com/Leonard-cohen-going-home-lyrics,0.221,0.669,0.11,0.89,0.5555
Leonard Cohen,Amen,Old Ideas,2012,"tell me again. when i've been to the river. and i've taken the edge off my thirst. tell me again. we're alone and i'm, i'm listening. i'm listening so hard that it hurts. . tell me again. when i'm clean and i'm sober. tell me again. when i've seen through the horror. tell me again. tell me over and over. tell me that you want me then. amen. amen. amen. amen. . tell me again. when the victims are singing. and the laws of remorse are restored. tell me again. that you know what i'm thinking. but vengeance belongs to the lord. . tell me again. when i'm clean and i'm sober. tell me again. when i've seen through the horror. tell me again. tell me over and over. tell me that you love me then. amen. amen. amen. amen. . tell me again. when the day has been ransomed. and the night has no right to begin. try me again. when the angels are panting. and scratching at the door to come in. . tell me again. when i'm clean and i'm sober. tell me again. when i've seen through the horror. tell me again. tell me over and over. tell me that you need me then. amen. amen. amen. amen. . . tell me again. when the filth of the butcher. is washed in the blood of the lamb. tell me again. when the rest of the culture. has passed thru' the eye of the camp. . tell me again. when i'm clean and i'm sober. tell me again. when i've seen through the horror. tell me again. tell me over and over. tell me that you love me then. amen. amen. amen. amen",https://genius.com/Leonard-cohen-amen-lyrics,0.085,0.824,0.09,0.91,0.4975
Leonard Cohen,Show Me the Place,Old Ideas,2012,"show me the place where you want your slave to go. show me the place i've forgotten i don't know. show me the place where my head is bendin' low. show me the place where you want your slave to go. show me the place, help me roll away the stone. show me the place, i can't move this thing alone. show me the place where the word became a man. show me the place where the suffering began. the troubles came i saved what i could save. a thread of light, a particle, a wave. but there were chains, so i hastened to behave. there were chains, so i loved you like a slave. show me the place where you want your slave to go. show me the place i've forgotten i don't know. show me the place where my head is bendin' low. show me the place where you want your slave to go. the troubles came i saved what i could save. a thread of light, a particle, a wave. but there were chains, so i hastened to behave. there were chains, so i loved you like a slave. show me the place. show me the place. show me the place. show me the place, help me roll away the stone. show me the place, i can't move this thing alone. show me the place where the word became a man. show me the place where the suffering began",https://genius.com/Leonard-cohen-show-me-the-place-lyrics,0.167,0.745,0.088,0.912,0.5395
Leonard Cohen,Crazy to Love You,Old Ideas,2012,had to go crazy to love you. had to go down to the pit. had to do time in the tower. begging my crazy to quit. . had to go crazy to love you. you who were never the one. whom i chased through the souvenir heartache. her braids and her blouse all undone. . sometimes i'd head for the highway. i'm old and the mirrors don't lie. but crazy has places to hide in. that are deeper than any goodbye. . had to go crazy to love you. had to let everything fall. had to be people i hated. had to be no one at all. . i'm tired of choosing desire. i've been saved by a blessed fatigue. the gates of commitment unwired. and nobody trying to leave. . sometimes i'd head for the highway. i'm old and the mirrors don't lie. but crazy has places to hide in. that are deeper than any goodbye. . had to go crazy to love you. you who were never the one. whom i chased through the souvenir heartache. her braids and her blouse all undone,https://genius.com/Leonard-cohen-crazy-to-love-you-lyrics,0.141,0.693,0.165,0.835,0.488
Leonard Cohen,Different Sides,Old Ideas,2012,"we find ourselves on different sides. of a line, nobody drew. though it all may be one in the higher eye. down here where we live, it is two. i, to my side, call the meek and the mild. you, to your side, call the word. by virtue of suffering i claim to have won. you claim to have never been heard. . both of us say there are laws to obey. yeah, but frankly i don't like your tone. you want to change the way i make love. but i wanna leave it alone (alone, alone, alone). the pull of the moon, the thrust of the sun. thus the ocean is crossed (woah). the waters are blessed while a shadowy guest. kindles a light for the lost. . both of us say there are laws to obey. but frankly, i don't like your tone. you want to change the way i make love. yeah but i wanna leave it alone. . down in the valley, the famine goes on. famine up on the hill. i say that you shouldn't, you couldn't, you can't. you say that you must and you will. you want to live where the suffering is. i want to get out of town. c'mon baby, give me a kiss. stop writing everything down. . both of us say there are laws to obey. yeah, but frankly i don't like your tone. you want to change the way i make love. but i wanna leave it alone. both of us say there are laws to obey. frankly, i don't like your tone. you want to change the way i make love. but i wanna leave it alone",https://genius.com/Leonard-cohen-different-sides-lyrics,0.166,0.706,0.128,0.872,0.519
Leonard Cohen,Lullaby,Old Ideas,2012,"sleep baby sleep. the day's on the run. the wind in the trees. is talking in tongues. if your heart is torn. i don't wonder why. if the night is long. here's my lullaby. here's my lullaby. well the mouse ate the crumb. then the cat ate the crust. now they've fallen in love. and they're talking in tongues. if your heart is torn. i don't wonder why. if the night is long. here's my lullaby. here's my lullaby. sleep baby, sleep. there's a morning to come. the wind and the trees. they're talking in tongues. if your heart is torn. i don't wonder why. if the night is long. here's my lullaby. here's my lullaby",https://genius.com/Leonard-cohen-lullaby-lyrics,0.052,0.877,0.07,0.93,0.491
Leonard Cohen,Anyhow,Old Ideas,2012,"you know, it really is a pity. the way you treat me now. i know you can't forgive me. but forgive me anyhow. the ending got so ugly. i even heard you say. you never ever loved me. but could you love me anyway?. i dreamed about you baby. you were wearing half your dress. i know you have to hate me. but could you hate me less?. i've used up all my chances. and you'll never take me back. but there ain't no harm in asking. could you cut me one more slack?. i'm naked and i'm filthy. and there's sweat upon my brow. and both of us are guilty. anyhow. have mercy on me, baby. after all i did confess. even though you have to hate me. could you hate me less?. it's a shame and it's a pity. i know you can't forgive me. the ending got so ugly. you never ever loved me. dreamed about you, baby. i know you have to hate me. i'm naked and i'm filthy. and both of us are guilty (anyhow). have mercy on me baby",https://genius.com/Leonard-cohen-anyhow-lyrics,0.092,0.615,0.293,0.707,0.3995
Leonard Cohen,Banjo,Old Ideas,2012,there's something that i'm watching. means a lot to me (something that i'm watching). there's something that i'm watching. means a lot to me (something that i'm watching). it's a broken banjo bobbing. on the dark infested sea (something that i'm watching). it's a broken banjo bobbing. on the dark infested sea. don't know how it got there. maybe taken by the wave (taken by the wave). don't know how it got there. probably taken by the wave (taken by the wave). off of someone's shoulder. or out of someone's grave. off of someone's shoulder. or out of someone's grave. it's coming for me darling. no matter where i go (no matter where i go). it's coming for me darling. no matter where i go (no matter where i go). its duty is to harm me. my duty is to know. its duty is to harm me. my duty is to know. there's something that i'm watching. means a lot to me. there's something that i'm watching. means a lot to me. it's a broken banjo bobbing. on the dark infested sea. it's a broken banjo bobbing. on the dark infested sea,https://genius.com/Leonard-cohen-banjo-lyrics,0.059,0.8,0.141,0.859,0.459
Leonard Cohen,Nevermind,Popular Problems,2014,"the war was lost. the treaty signed. i was not caught. i crossed the line. i was not caught. though many tried. i live among you. well-disguised. i had to leave. my life behind. i dug some graves. you'll never find. the story's told. with facts and lies. i had a name. but never mind. never mind. never mind. the war was lost. the treaty signed. there's truth that lives. and truth that dies. i don't know which. so never mind. (...السلام و السلام). your victory. was so complete. some among you. thought to keep. a record of. our little lives. the clothes we wore. our spoons our knives. the games of luck. our soldiers played. the stones we cut. the songs we made. our law of peace. which understands. a husband leads. a wife commands. and all of these. expressions of the. sweet indifference. some called love. the high indifference. some call fate. but we had names. more intimate. names so deep. and names so true. they're blood to me. they're dust to you. there is no need. and this survives. there's truth that lives. and truth that dies. never mind. never mind. i live the life. i left behind. there's truth that lives. and truth that dies. i don't know which. so never mind. (...السلام و السلام). i could not kill. the way you kill. i could not hate. i tried, i failed. you turned me in. at least you tried. you side with them whom. you despise. this was your heart. this swarm of flies. this was once your mouth. this bowl of lies. you serve them well. i'm not surprised. you're of their kin. you're of their kind. never mind. never mind. i had to leave my. life behind. the story's told. with facts and lies. you own the world. so never mind. never mind. never mind. i live the life. i left behind. i live it full. i live it wide. through layers of time. you can't divide. my woman's here. my children too. their graves are safe. from ghosts like you. in places deep. with roots entwined. i live the life. i left behind. السلام و السلام. the war was lost. the treaty signed. i was not caught. across the line. i was not caught. tho many tried. i live among you. well-disguised. . {no man can see. the vast design. or who will be. last of his kind}",https://genius.com/Leonard-cohen-nevermind-lyrics,0.166,0.725,0.109,0.891,0.5285
Leonard Cohen,Slow,Popular Problems,2014,"i'm slowing down the tune. i've never liked it fast. you wanna get there soon. i wanna get there last. it's not because i'm old. it's not the life i led. i always liked it slow. that's what my mamma said. . i'm lacing up my shoes. but i don't want to run. i'll get there when i do. don't need no starting gun. it's not because i'm old. and it's not what dying does. i've always liked it slow. slow is in my blood. . i've always like it slow. i never liked it fast. with you it's got to go. with me it's got to last. it's not because i'm old. it's not because i'm dead. i've always liked it slow. that's what my mama said. . all your moves are swift. all your turns are tight. let me catch my breath. i thought we had all night. i like to take my time. i like to linger as it flies. a weekend on your lips. a lifetime in your eyes. . i've always like it slow. i never liked it fast. with you it's got to go. with me it's got to last. it's not because i'm old. it's not the life i led. i've always like it slow. that's what my mama said. . i'm slowing down the tune. i've never liked it fast. you wanna get there soon. i wanna get there last. so, baby let me go. you're wanted back in town. in case they want to know. i'm just trying to slow down",https://genius.com/Leonard-cohen-slow-lyrics,0.093,0.818,0.088,0.912,0.5025
Leonard Cohen,Did I Ever Love You,Popular Problems,2014,{​​intro}​​. did i ever love you?. did i ever need you?. did i ever fight you?. did i ever want you?. did i ever leave you?. was i ever able?. or are we still leaning. across the old table?. did i ever love you?. did i ever need you?. did i ever fight you?. did i ever want you?. did i ever leave you?. was i ever able?. and are we still leaning. across the old table?. {​hook}​. was it ever settled?. was it ever over?. and is it still raining. again in november?. the lemon trees blossom. the almond trees wither. was i ever someone. who could love you forever?. was it ever settled?. was it ever over?. and is it still raining. back in november?. the lemon trees blossom. the almond trees wither. it's spring and it's summer (it's spring and it's summer). and it's winter forever. {hook}. did i ever love you?. does it really matter?. did i ever fight you?. you don't need to answer. did i ever leave you?. was i ever able?. and are we still leaning. across the old table?. did i ever love you?. did i ever need you?. did i ever fight you?. did i ever want you?. did i ever leave you? (did i ever leave you? ). was i ever able? (was i ever able?). and are we still leaning (and are we still leaning). across the old table? (across the old table?). {​​outro}​​. did i ever love you?. did i ever need you?. did i ever fight you?. did i ever want you?. did i ever leave you?. was i ever able?. and are we still leaning. across the old table?,https://genius.com/Leonard-cohen-did-i-ever-love-you-lyrics,0.111,0.818,0.071,0.929,0.52
Leonard Cohen,My Oh My,Popular Problems,2014,"wasn't hard to love you. didn't have to try. wasn't hard to love you. didn't have to try. held you for a little while. my, oh, my, oh my. held you for a little while. my, oh, my, oh my. . drove you to the station. never asked you why. drove you to the station. never asked you why. held you for a little while. my, oh, my, oh my. held you for a little while. my, oh, my, oh my. . all the boys are waving. trying to catch your eye. all the boys are waving. trying to catch your eye. held you for a little while. my, oh, my, oh my. held you for a little while. my, oh, my, oh my. . wasn't hard to love you. i didn't have to try. wasn't hard to love you. didn't have to try. held you for a little while. my, oh, my, oh my. held you for a little while. my, oh, my, oh my",https://genius.com/Leonard-cohen-my-oh-my-lyrics,0.031,0.887,0.082,0.918,0.4745
Leonard Cohen,Samson in New Orleans,Popular Problems,2014,"you said that you were with me. you said you were my friend. did you really love the city. or did you just pretend?. you said you loved her secrets. and her freedoms hid away. ""she was better than america,"". that's what i heard you say. you said, ""how could this happen?"". you said, ""how can this be?"". the remnant of dishonor. on the bridge of misery?. and we who cried for mercy. from the bottom of the pit. was our prayer so damn unworthy. the sun rejected it?. so gather up the killer. get everyone in town. stand me by those pillars. let me take this temple down. the king so kind and solemn. he wears a bloody crown. so stand me by that column. let me take this temple down. . you said, ""how could this happen?"". you said, ""how can this be?. the chains are gone from heaven. the storms are wild and free."". there's other ways to answer. that suddenly is true. me i'm blind with death and anger. and that's no place for you. there's a woman in the window. there's a bed in tinseltown. i'll write you when it's over. let me take this temple down. you said you loved her secrets. her freedoms hid away. she was better than america. that's what i heard her say",https://genius.com/Leonard-cohen-samson-in-new-orleans-lyrics,0.148,0.715,0.137,0.863,0.5055
Leonard Cohen,A Street,Popular Problems,2014,"i used to be your favorite drunk. good for one more laugh. then we both ran out of luck. luck was all we ever had. you put on a uniform. to fight the civil war. you looked so good i didn't care. what side you're fighting for. wasn't all that easy. when you up and walked away. but i'll save that little story. for another rainy day. i know the burden's heavy. as you will it through the night. some people say it's empty. but that don't mean it's light. you left me with the dishes. and a baby in the bath. you're tight with the militias. you wear their camouflage. you always said we're equal. so let me march with you. just an extra in the sequel. to the old red-white-and-blue. baby don't ignore me. we were smokers, we were friends. forget that tired story. of betrayal and revenge. i see the ghost of culture. with numbers on his wrist. salutes some new conclusion. that all of us have missed. i cried for you this morning. and i'll cry for you again. but i'm not in charge of sorrow. so please don't ask me when. there may be wine and roses. and magnums of champagne. but we'll never. no we'll never ever be that drunk again. okay. . the party's over. but i've landed on my feet. and i'm standing here on this corner. where there used to be a street. the party's over. but i've landed on my feet. i'll be standing on this corner. where there used to be a street. so let's drink to when it's over. and let's drink to when we meet. i'll be standing on this corner. where there used to be a street. . the party's over. but i've landed on my feet. i'll be standing on this corner. where there used to be a street",https://genius.com/Leonard-cohen-a-street-lyrics,0.098,0.758,0.144,0.856,0.477
Leonard Cohen,You Got Me Singing,Popular Problems,2014,"you got me singing. even though the news is bad. you got me singing. the only song i ever had. you got me singing. ever since the river died. you got me thinking. of places we could hide. . you got me singing. (singing,) even tho the world is gone. you got me thinking. (thinking) that i'd like to carry on. you got me singing. (singing,) even though it all looks grim. you got me singing. (singing) the hallelujah hymn. (singing that hallelujah hymn). . you got me singing. like a prisoner in a jail. you got me singing. like my pardon's in the mail. you got me wishing. our little love would last. you got me thinking. like those people of the past. . you got me singing. (singing,) even though the world is gone. you got me thinking. (thinking that) i'd like to carry on. you got me singing. (singing,) even it all went wrong. you got me singing. (singing) the hallelujah song. (singing that hallelujah song)",https://genius.com/Leonard-cohen-you-got-me-singing-lyrics,0.172,0.732,0.096,0.904,0.538
Leonard Cohen,Almost Like the Blues,Popular Problems,2014,"i saw some people starving. there was murder, there was rape. their villages were burning. they were trying to escape. i couldn't meet their glances. i was staring at my shoes. it was acid, it was tragic. it was almost like the blues. it was almost like the blues. i have to die a little. between each murderous thought. and when i'm finished thinking. i have to die a lot. there's torture and there's killing. and there's all my bad reviews. the war, the children missing. lord, it's almost like the blues. it's almost like the blues. . so i let my heart get frozen. to keep away the rot. my father says i'm chosen. my mother says i'm not. i listened to their story. of the gypsies and the jews. it was good, it wasn't boring. it was almost like the blues. it was almost like the blues. there is no god in heaven. and there is no hell below. so says the great professor. of all there is to know. but i've had the invitation. that a sinner can't refuse. and it's almost like salvation. it's almost like the blues. it's almost like the blues. almost like the blues.... (almost like the blues)",https://genius.com/Leonard-cohen-almost-like-the-blues-lyrics,0.149,0.691,0.16,0.84,0.4945
Leonard Cohen,Born in Chains,Popular Problems,2014,"i was born in chains. but i was taken out of egypt. i was bound to a burden. but the burden it was raised. lord, i can no longer. keep this secret. blessed is the name. the name be praised. i fled to the edge. of the mighty sea of sorrow. pursued by the riders. of a cruel and dark regime. but the waters parted. and my soul crossed over. out of egypt. out of pharaoh's dream. . word of words. and measure of all measures. blessed is the name. the name be blessed. written on my heart. in burning letters. that's all i know. i cannot read the rest. . i was idle with my soul. when i heard you could use me. i followed very closely. but my life remained the same. but then you showed me. where you had been wounded. in every atom. broken is the name. i was alone on the road. and your love was so confusing. all my teachers told me. i had myself to blame. but in the grip of. sensual illusion. a sweet unknowing. unified the name. . word of words. and measure of all measures. blessed is the name. the name be blessed. written on my heart. in burning letters. that's all i know. i cannot read the rest. . i've heard the soul unfolds. in the chambers of its longing. and the bitter liquor sweetens. in the hammered cup. but all the ladders. of the night have fallen. only darkness now. to lift the longing up. . word of words. and measure of all measures. blessed is the name. the name be blessed. written on my heart. in burning letters. that's all i know. i cannot read the rest",https://genius.com/Leonard-cohen-born-in-chains-lyrics,0.168,0.702,0.13,0.87,0.519
Leonard Cohen,The Gypsy's Wife,Recent Songs,1979,"{intro}. and where, where, where is my gypsy wife tonight?. i've heard all the wild reports, they can't be right. but whose head is this she's dancing with on the threshing floor?. whose darkness deepens in her arms a little more?. and where, where is my gypsy wife tonight?. where, where is my gypsy wife tonight?. ah, the silver knives are flashing in that tired old cafe. a ghost climbs on the table in a bridal negligee. she says, ""my body is the light, my body is the way"". i raise my arm against it all and i catch the bride's bouquet. and where, where is my gypsy wife tonight?. where, where is my gypsy wife tonight?. {instrumental}. too early for the rainbow, too early for the dove. these are the final days, this is the darkness, this is the flood. and there is no man or woman, can't be touched. but you who come between them will be judged. and where, where is my gypsy wife tonight?. where, where is my gypsy wife tonight?. {outro}",https://genius.com/Leonard-cohen-the-gypsys-wife-lyrics,0,0.914,0.086,0.914,0.457
Leonard Cohen,The Traitor,Recent Songs,1979,"now the swan it floated on the english river. ah the rose of high romance it opened wide. a sun tanned woman yearned me through the summer. and the judges watched us from the other side. i told my mother ""mother i must leave you. preserve my room but do not shed a tear. should rumour of a shabby ending reach you. it was half my fault and half the atmosphere"". but the rose i sickened with a scarlet fever. and the swan i tempted with a sense of shame. she said at last i was her finest lover. and if she withered i would be to blame. the judges said you missed it by a fraction. rise up and brace your troops for the attack. ah the dreamers ride against the men of action. oh see the men of action falling back. but i lingered on her thighs a fatal moment. i kissed her lips as though i thirsted still. my falsity had stung me like a hornet. the poison sank and it paralysed my will. i could not move to warn all the younger soldiers. that they had been deserted from above. so on battlefields from here to barcelona. i'm listed with the enemies of love. and long ago she said ""i must be leaving. ah but keep my body here to lie upon. you can move it up and down and when i'm sleeping. run some wire through that rose and wind the swan"". so daily i renew my idle duty. i touch her here and there -- i know my place. i kiss her open mouth and i praise her beauty. and people call me traitor to my face",https://genius.com/Leonard-cohen-the-traitor-lyrics,0.115,0.752,0.133,0.867,0.491
Leonard Cohen,The Window,Recent Songs,1979,"why do you stand by the window. abandoned to beauty and pride. the thorn of the night in your bosom. the spear of the age in your side. lost in the rages of fragrance. lost in the rags of remorse. lost in the waves of a sickness. that loosens the high silver nerves. oh chosen love, oh frozen love. oh tangle of matter and ghost. oh darling of angels, demons and saints. and the whole broken-hearted host. gentle this soul. and come forth from the cloud of unknowing. and kiss the cheek of the moon. the new jerusalem glowing. why tarry all night in the ruin. and leave no word of discomfort. and leave no observer to mourn. but climb on your tears and be silent. like a rose on its ladder of thorns. oh chosen love, oh frozen love.... oh tangle of matter and ghost. oh darling of angels, demons and saints. and the whole broken-hearted host. gentle this soul. then lay your rose on the fire. the fire give up to the sun. the sun give over to splendour. in the arms of the high holy one. for the holy one dreams of a letter. dreams of a letter's death. oh bless the continuous stutter. of the word being made into flesh. oh chosen love, oh frozen love. oh tangle of matter and ghost. oh darling of angels, demons and saints. and the whole broken-hearted host. gentle this soul. gentle this soul. oh chosen love, oh frozen love. oh tangle of matter and ghost. oh darling of angels, demons and saints. and the whole broken-hearted host",https://genius.com/Leonard-cohen-the-window-lyrics,0.266,0.602,0.132,0.868,0.567
Leonard Cohen,The Guests,Recent Songs,1979,"one by one the guests arrive. the guests are coming through. the open-hearted many. the broken-hearted few. and no one knows where the night is goin'. and no one knows where the wine is flowin'. oh love, i need you, i need you, i need you, i need you oh. i need you now. and those who dance, begin to dance. those who weep, begin. and welcome, welcome cries of voice. let all my guests come in. and no one knows where the night is goin'. and no one knows where the wine is flowin'. oh love, i need you, i need you, i need you, i need you oh. i need you now. and all goes stumbling through that house. in lonely secrecy. saying ""do reveal yourself. or why has thou forsaken me"". and no one knows where the night is goin'. and no one knows where the wine is flowin'. oh love, i need you, i need you, i need you, i need you oh. i need you now. all at once the tortures flare. the inner door flies open. one by one they enter there. in every style of passion. and no one knows where the night is goin'. and no one knows where the wine is flowin'. oh love, i need you, i need you, i need you, i need you oh. i need you now. and here they take their sweet repast. while house and grounds dissolve. and one by one the guests are cast. beyond the garden wall. and no one knows where the night is goin'. and no one knows where the wine is flowin'. oh love, i need you, i need you, i need you, i need you oh. i need you now. for those who dance, begin to dance. those who weep, begin. those who earnestly are lost. are lost, and lost begin. and no one knows where the night is goin'. and no one knows where the wine is flowin'. oh love, i need you, i need you, i need you, i need you oh. i need you now. one by one the guests arrive. the guests are coming through. the broken-hearted many. the open-hearted few. and no one knows where the night is goin'. and no one knows where the wine is flowin'. oh love, i need you, i need you, i need you, i need you oh. i need you now",https://genius.com/Leonard-cohen-the-guests-lyrics,0.096,0.779,0.125,0.875,0.4855
